START_DATE,Start Time,END_DATE,End time,CATEGORY,START,STOP,MILES,KM,PURPOSE,Ride Duration(Minutes) ,Ride Duration(Hour),Speed(Miles/hour),,,
05-01-2016,02:26:00 PM,05-01-2016,02:31:00 PM,Business,Westpark Place,Whitebridge,2.3,3.7007,,00:05:00,0.083333333,27.6,,,
05-01-2016,05:33:00 PM,05-01-2016,05:45:00 PM,Business,Whitebridge,Tanglewood,6.2,9.9758,Between Offices,00:12:00,0.2,31,,,
05-01-2016,05:54:00 PM,05-01-2016,06:10:00 PM,Business,Tanglewood,Parkway,7.5,12.0675,Meeting,00:16:00,0.266666667,28.125,,,
05-01-2016,10:38:00 PM,05-01-2016,10:49:00 PM,Business,Parkway,Whitebridge,3.1,4.9879,Errand/Supplies,00:11:00,0.183333333,16.90909091,,,
05-02-2016,02:14:00 PM,05-02-2016,02:21:00 PM,Business,Whitebridge,Westpark Place,2.2,3.5398,Errand/Supplies,00:07:00,0.116666667,18.85714286,,,
05-02-2016,03:37:00 PM,05-02-2016,03:48:00 PM,Business,Westpark Place,Whitebridge,3.9,6.2751,Meal/Entertain,00:11:00,0.183333333,21.27272727,,,
05-03-2016,10:20:00 PM,05-03-2016,10:28:00 PM,Business,Morrisville,Cary,2.5,4.0225,Meal/Entertain,00:08:00,0.133333333,18.75,,,
05-04-2016,03:16:00 PM,05-04-2016,03:37:00 PM,Business,Cary,Morrisville,8.7,13.9983,Meal/Entertain,00:21:00,0.35,24.85714286,,,
05-04-2016,08:55:00 PM,05-04-2016,09:14:00 PM,Business,Mcvan,Capitol One,14.5,23.3305,Errand/Supplies,00:19:00,0.316666667,45.78947368,,,
05-04-2016,09:30:00 PM,05-04-2016,09:36:00 PM,Business,Capitol One,University District,4.5,7.2405,Meal/Entertain,00:06:00,0.1,45,,,
05-04-2016,10:19:00 PM,05-04-2016,10:27:00 PM,Business,University District,Capitol One,5,8.045,Meal/Entertain,00:08:00,0.133333333,37.5,,,
05-05-2016,09:24:00 PM,05-05-2016,09:36:00 PM,Business,Seattle,Redmond,14.2,22.8478,Meal/Entertain,00:12:00,0.2,71,,,
05-05-2016,10:34:00 PM,05-05-2016,10:40:00 PM,Business,Redmond,Bellevue,2.9,4.6661,Errand/Supplies,00:06:00,0.1,29,,,
05-05-2016,11:55:00 PM,05-06-2016,12:08:00 AM,Business,Bellevue,Seattle,12.9,20.7561,Meeting,00:13:00,0.216666667,59.53846154,,,
05-06-2016,05:47:00 AM,05-06-2016,06:02:00 AM,Business,Capitol One,Mcvan,14.4,23.1696,Meeting,00:15:00,0.25,57.6,,,
05-06-2016,04:45:00 PM,05-06-2016,04:59:00 PM,Business,Chapel Hill,Morrisville,17,27.353,Meeting,00:14:00,0.233333333,72.85714286,,,
05-06-2016,05:18:00 PM,05-06-2016,05:44:00 PM,Business,Morrisville,Cary,7.9,12.7111,Customer Visit,00:26:00,0.433333333,18.23076923,,,
05-09-2016,06:08:00 AM,05-09-2016,06:25:00 AM,Business,Cary,Morrisville,8.4,13.5156,Customer Visit,00:17:00,0.283333333,29.64705882,,,
05-09-2016,02:39:00 PM,05-09-2016,03:06:00 PM,Business,San Francisco,Palo Alto,20.5,32.9845,Between Offices,00:27:00,0.45,45.55555556,,,
05-09-2016,05:58:00 PM,05-09-2016,06:26:00 PM,Business,Palo Alto,Sunnyvale,9.8,15.7682,Customer Visit,00:28:00,0.466666667,21,,,
05-09-2016,07:35:00 PM,05-09-2016,07:59:00 PM,Business,Sunnyvale,Newark,17.6,28.3184,Customer Visit,00:24:00,0.4,44,,,
05-10-2016,09:03:00 AM,05-10-2016,09:20:00 AM,Business,Newark,Menlo Park,9.3,14.9637,Customer Visit,00:17:00,0.283333333,32.82352941,,,
05-10-2016,05:19:00 PM,05-10-2016,05:31:00 PM,Business,Menlo Park,Newark,7.9,12.7111,Customer Visit,00:12:00,0.2,39.5,,,
05-11-2016,08:35:00 AM,05-11-2016,09:12:00 AM,Business,Newark,San Francisco,25.6,41.1904,Meeting,00:37:00,0.616666667,41.51351351,,,
05-11-2016,09:47:00 PM,05-11-2016,10:04:00 PM,Business,Morrisville,Cary,8.1,13.0329,Meeting,00:17:00,0.283333333,28.58823529,,,
14-05-2016,06:35:00 PM,14-05-2016,06:39:00 PM,Business,Cary,Morrisville,3.1,4.9879,Meal/Entertain,00:04:00,0.066666667,46.5,,,
14-05-2016,11:01:00 PM,14-05-2016,11:05:00 PM,Business,Morrisville,Cary,3.1,4.9879,Meal/Entertain,00:04:00,0.066666667,46.5,,,
17-05-2016,01:15:00 PM,17-05-2016,01:23:00 PM,Business,Whitebridge,Preston,2.8,4.5052,Errand/Supplies,00:08:00,0.133333333,21,,,
17-05-2016,01:56:00 PM,17-05-2016,02:08:00 PM,Business,Preston,Westpark Place,2.7,4.3443,Errand/Supplies,00:12:00,0.2,13.5,,,
17-05-2016,02:34:00 PM,17-05-2016,02:40:00 PM,Business,Westpark Place,Whitebridge,1.9,3.0571,Errand/Supplies,00:06:00,0.1,19,,,
18-05-2016,09:11:00 AM,18-05-2016,09:41:00 AM,Business,Cary,Morrisville,8.4,13.5156,Customer Visit,00:30:00,0.5,16.8,,,
18-05-2016,01:00:00 PM,18-05-2016,01:02:00 PM,Business,Morrisville,Raleigh,7.6,12.2284,Customer Visit,00:02:00,0.033333333,228,,,
19-05-2016,02:37:00 PM,19-05-2016,03:01:00 PM,Business,Old City,Parkway Museums,2.9,4.6661,Meal/Entertain,00:24:00,0.4,7.25,,,
20-05-2016,10:56:00 AM,20-05-2016,11:07:00 AM,Business,Old City,Hog Island,11.2,18.0208,Meeting,00:11:00,0.183333333,61.09090909,,,
20-05-2016,03:43:00 PM,20-05-2016,04:12:00 PM,Business,Morrisville,Cary,8.2,13.1938,Meal/Entertain,00:29:00,0.483333333,16.96551724,,,
22-05-2016,03:39:00 PM,22-05-2016,03:46:00 PM,Business,Cary,Morrisville,3,4.827,Meal/Entertain,00:07:00,0.116666667,25.71428571,,,
22-05-2016,06:46:00 PM,22-05-2016,06:53:00 PM,Business,Morrisville,Cary,2.5,4.0225,Meal/Entertain,00:07:00,0.116666667,21.42857143,,,
23-05-2016,08:19:00 PM,23-05-2016,08:27:00 PM,Business,Whitebridge,Savon Height,3.6,5.7924,Meal/Entertain,00:08:00,0.133333333,27,,,
23-05-2016,09:09:00 PM,23-05-2016,09:21:00 PM,Business,Savon Height,Whitebridge,3.6,5.7924,Errand/Supplies,00:12:00,0.2,18,,,
27-05-2016,08:26:00 PM,27-05-2016,08:30:00 PM,Business,Whitebridge,Kildaire Farms,4.5,7.2405,Errand/Supplies,00:04:00,0.066666667,67.5,,,
27-05-2016,08:47:00 PM,27-05-2016,08:53:00 PM,Business,Savon Height,Kilarney Woods,1.2,1.9308,,00:06:00,0.1,12,,,
27-05-2016,10:11:00 PM,27-05-2016,10:14:00 PM,Business,Kilarney Woods,Kildaire Farms,1.7,2.7353,Errand/Supplies,00:03:00,0.05,34,,,
28-05-2016,12:15:00 AM,28-05-2016,12:21:00 AM,Business,Kilarney Woods,Whitebridge,4.7,7.5623,Errand/Supplies,00:06:00,0.1,47,,,
28-05-2016,12:52:00 PM,28-05-2016,01:06:00 PM,Business,Cary,Morrisville,6.1,9.8149,Meal/Entertain,00:14:00,0.233333333,26.14285714,,,
28-05-2016,02:35:00 PM,28-05-2016,03:04:00 PM,Business,Morrisville,Cary,11.3,18.1817,Customer Visit,00:29:00,0.483333333,23.37931034,,,
31-05-2016,01:54:00 PM,31-05-2016,02:41:00 PM,Business,Cary,Raleigh,14.9,23.9741,Meeting,00:47:00,0.783333333,19.0212766,,,
31-05-2016,04:02:00 PM,31-05-2016,04:39:00 PM,Business,Raleigh,Cary,14,22.526,Meeting,00:37:00,0.616666667,22.7027027,,,
31-05-2016,05:50:00 PM,31-05-2016,05:59:00 PM,Business,Westpark Place,Whitebridge,1.8,2.8962,,00:09:00,0.15,12,,,
06-01-2016,10:19:00 AM,06-01-2016,10:47:00 AM,Business,Cary,Morrisville,6.7,10.7803,Customer Visit,00:28:00,0.466666667,14.35714286,,,
06-01-2016,01:10:00 PM,06-01-2016,01:39:00 PM,Business,Morrisville,Cary,9.6,15.4464,Meeting,00:29:00,0.483333333,19.86206897,,,
06-03-2016,11:29:00 AM,06-03-2016,11:49:00 AM,Business,Cary,Durham,10.4,16.7336,Meeting,00:20:00,0.333333333,31.2,,,
06-03-2016,01:08:00 PM,06-03-2016,01:38:00 PM,Business,Durham,Cary,9.9,15.9291,Meeting,00:30:00,0.5,19.8,,,
06-03-2016,03:31:00 PM,06-03-2016,03:54:00 PM,Business,Cary,Morrisville,6,9.654,Meal/Entertain,00:23:00,0.383333333,15.65217391,,,
06-03-2016,06:14:00 PM,06-03-2016,06:29:00 PM,Business,Townes at Everett Crossing,Chessington,3.3,5.3097,Errand/Supplies,00:15:00,0.25,13.2,,,
06-03-2016,06:41:00 PM,06-03-2016,06:53:00 PM,Business,Morrisville,Cary,3.1,4.9879,Errand/Supplies,00:12:00,0.2,15.5,,,
06-03-2016,07:36:00 PM,06-03-2016,07:42:00 PM,Business,Huntington Woods,Weston,1.7,2.7353,Errand/Supplies,00:06:00,0.1,17,,,
06-03-2016,10:47:00 PM,06-03-2016,11:06:00 PM,Business,Morrisville,Cary,4,6.436,Between Offices,00:19:00,0.316666667,12.63157895,,,
06-05-2016,02:03:00 PM,06-05-2016,02:33:00 PM,Business,Whitebridge,Savon Height,7.8,12.5502,Customer Visit,00:30:00,0.5,15.6,,,
06-05-2016,03:06:00 PM,06-05-2016,03:22:00 PM,Business,Cary,Morrisville,7.8,12.5502,Customer Visit,00:16:00,0.266666667,29.25,,,
06-05-2016,03:57:00 PM,06-05-2016,04:08:00 PM,Business,Weston,Weston,3.8,6.1142,Meal/Entertain,00:11:00,0.183333333,20.72727273,,,
06-05-2016,06:05:00 PM,06-05-2016,06:14:00 PM,Business,Morrisville,Cary,2.5,4.0225,Meal/Entertain,00:09:00,0.15,16.66666667,,,
06-05-2016,09:53:00 PM,06-05-2016,10:05:00 PM,Business,Cary,Durham,9.9,15.9291,Meeting,00:12:00,0.2,49.5,,,
06-05-2016,11:52:00 PM,06-06-2016,12:08:00 AM,Business,Durham,Cary,9.9,15.9291,Meeting,00:16:00,0.266666667,37.125,,,
06-06-2016,03:36:00 PM,06-06-2016,03:45:00 PM,Business,Whitebridge,Hazelwood,3,4.827,Errand/Supplies,00:09:00,0.15,20,,,
06-06-2016,04:16:00 PM,06-06-2016,04:24:00 PM,Business,Hazelwood,Whitebridge,2.4,3.8616,Errand/Supplies,00:08:00,0.133333333,18,,,
06-06-2016,08:06:00 PM,06-06-2016,08:20:00 PM,Business,Cary,Apex,5.7,9.1713,Meal/Entertain,00:14:00,0.233333333,24.42857143,,,
06-06-2016,09:08:00 PM,06-06-2016,09:37:00 PM,Business,Apex,Cary,7.2,11.5848,Meal/Entertain,00:29:00,0.483333333,14.89655172,,,
06-06-2016,09:41:00 PM,06-06-2016,10:00:00 PM,Business,Cary,Durham,10.4,16.7336,Meeting,00:19:00,0.316666667,32.84210526,,,
06-06-2016,11:34:00 PM,06-06-2016,11:48:00 PM,Business,Durham,Cary,9.9,15.9291,Meeting,00:14:00,0.233333333,42.42857143,,,
06-07-2016,09:42:00 PM,06-07-2016,10:00:00 PM,Business,Cary,Durham,10.4,16.7336,Meeting,00:18:00,0.3,34.66666667,,,
06-07-2016,11:41:00 PM,06-08-2016,12:04:00 AM,Business,Durham,Cary,9.9,15.9291,Meeting,00:23:00,0.383333333,25.82608696,,,
06-08-2016,08:23:00 AM,06-08-2016,08:53:00 AM,Business,Cary,Morrisville,8.7,13.9983,Meal/Entertain,00:30:00,0.5,17.4,,,
06-08-2016,12:04:00 PM,06-08-2016,01:01:00 PM,Business,Jamaica,New York,22.3,35.8807,Errand/Supplies,00:57:00,0.95,23.47368421,,,
06-08-2016,01:12:00 PM,06-08-2016,01:29:00 PM,Business,Seaport,Gramercy-Flatiron,3.3,5.3097,Meal/Entertain,00:17:00,0.283333333,11.64705882,,,
06-08-2016,02:31:00 PM,06-08-2016,02:37:00 PM,Business,Medical Centre,Tudor City,0.7,1.1263,Errand/Supplies,00:06:00,0.1,7,,,
06-08-2016,04:55:00 PM,06-08-2016,05:11:00 PM,Business,Rose Hill,Soho,2.5,4.0225,Meal/Entertain,00:16:00,0.266666667,9.375,,,
06-08-2016,05:16:00 PM,06-08-2016,05:18:00 PM,Business,Soho,Tribeca,0.5,0.8045,Errand/Supplies,00:02:00,0.033333333,15,,,
06-08-2016,05:59:00 PM,06-08-2016,06:05:00 PM,Business,Tribeca,Financial District,0.9,1.4481,Errand/Supplies,00:06:00,0.1,9,,,
06-08-2016,08:11:00 PM,06-08-2016,08:25:00 PM,Business,Financial District,Kips Bay,4.8,7.7232,Errand/Supplies,00:14:00,0.233333333,20.57142857,,,
06-10-2016,03:19:00 PM,06-10-2016,04:28:00 PM,Business,New York,Jamaica,16.3,26.2267,Meeting,01:09:00,1.15,14.17391304,,,
06-10-2016,09:47:00 PM,06-10-2016,10:04:00 PM,Business,Cary,Durham,10.4,16.7336,Meeting,00:17:00,0.283333333,36.70588235,,,
06-10-2016,11:53:00 PM,06-11-2016,12:01:00 AM,Business,Durham,Cary,9.9,15.9291,Meeting,00:08:00,0.133333333,74.25,,,
06-11-2016,05:08:00 PM,06-11-2016,05:16:00 PM,Business,Cary,Morrisville,3.7,5.9533,Errand/Supplies,00:08:00,0.133333333,27.75,,,
06-11-2016,05:34:00 PM,06-11-2016,05:39:00 PM,Business,Morrisville,Cary,4.6,7.4014,Meal/Entertain,00:05:00,0.083333333,55.2,,,
06-11-2016,05:50:00 PM,06-11-2016,05:56:00 PM,Business,Westpark Place,Whitebridge,1.7,2.7353,,00:06:00,0.1,17,,,
06-11-2016,09:45:00 PM,06-11-2016,10:04:00 PM,Business,Cary,Durham,10.4,16.7336,Meeting,00:19:00,0.316666667,32.84210526,,,
06-11-2016,11:39:00 PM,06-12-2016,12:05:00 AM,Business,Durham,Cary,9.9,15.9291,Meeting,00:26:00,0.433333333,22.84615385,,,
06-12-2016,07:53:00 PM,06-12-2016,07:56:00 PM,Business,Cary,Morrisville,2.5,4.0225,Meal/Entertain,00:03:00,0.05,50,,,
06-12-2016,08:05:00 PM,06-12-2016,08:16:00 PM,Business,Morrisville,Cary,4.3,6.9187,Errand/Supplies,00:11:00,0.183333333,23.45454545,,,
06-12-2016,09:58:00 PM,06-12-2016,10:19:00 PM,Business,Parkway,Whitebridge,2.8,4.5052,Errand/Supplies,00:21:00,0.35,8,,,
13-06-2016,05:23:00 AM,13-06-2016,05:42:00 AM,Business,Cary,Morrisville,8.4,13.5156,Meal/Entertain,00:19:00,0.316666667,26.52631579,,,
13-06-2016,02:17:00 PM,13-06-2016,02:46:00 PM,Business,Oakland,Emeryville,13.2,21.2388,Meeting,00:29:00,0.483333333,27.31034483,,,
13-06-2016,06:08:00 PM,13-06-2016,06:47:00 PM,Business,Emeryville,Berkeley,3.9,6.2751,Meal/Entertain,00:39:00,0.65,6,,,
13-06-2016,06:54:00 PM,13-06-2016,07:23:00 PM,Business,Berkeley,Oakland,5.1,8.2059,Meal/Entertain,00:29:00,0.483333333,10.55172414,,,
13-06-2016,08:00:00 PM,13-06-2016,08:05:00 PM,Business,Oakland,Unknown Location,5.2,8.3668,Customer Visit,00:05:00,0.083333333,62.4,,,
14-06-2016,12:03:00 PM,14-06-2016,12:21:00 PM,Business,Emeryville,San Francisco,9.8,15.7682,,00:18:00,0.3,32.66666667,,,
14-06-2016,04:09:00 PM,14-06-2016,04:39:00 PM,Business,San Francisco,Emeryville,11.6,18.6644,Meeting,00:30:00,0.5,23.2,,,
14-06-2016,05:15:00 PM,14-06-2016,05:24:00 PM,Business,Emeryville,Oakland,5.1,8.2059,Meeting,00:09:00,0.15,34,,,
14-06-2016,05:27:00 PM,14-06-2016,05:57:00 PM,Business,Downtown,Bay Farm Island,9.3,14.9637,Errand/Supplies,00:30:00,0.5,18.6,,,
15-06-2016,01:46:00 AM,15-06-2016,02:06:00 AM,Business,Kenner,New Orleans,12.4,19.9516,Between Offices,00:20:00,0.333333333,37.2,,,
15-06-2016,03:26:00 PM,15-06-2016,03:34:00 PM,Business,CBD,Lower Garden District,1.9,3.0571,Between Offices,00:08:00,0.133333333,14.25,,,
15-06-2016,04:37:00 PM,15-06-2016,05:02:00 PM,Business,Lower Garden District,Lakeview,6.4,10.2976,Customer Visit,00:25:00,0.416666667,15.36,,,
15-06-2016,05:29:00 PM,15-06-2016,05:49:00 PM,Personal,Lakeview,Storyville,5.5,8.8495,,00:20:00,0.333333333,16.5,,,
15-06-2016,07:52:00 PM,15-06-2016,07:58:00 PM,Business,Storyville,Faubourg Marigny,1.5,2.4135,Meal/Entertain,00:06:00,0.1,15,,,
16-06-2016,01:36:00 PM,16-06-2016,02:30:00 PM,Business,New Orleans,Metairie,14.5,23.3305,,00:54:00,0.9,16.11111111,,,
16-06-2016,02:42:00 PM,16-06-2016,02:46:00 PM,Business,Metairie,Kenner,2.7,4.3443,,00:04:00,0.066666667,40.5,,,
16-06-2016,03:17:00 PM,16-06-2016,03:41:00 PM,Business,Kenner,New Orleans,15,24.135,,00:24:00,0.4,37.5,,,
16-06-2016,07:39:00 PM,16-06-2016,07:56:00 PM,Business,New Orleans,Kenner,12.9,20.7561,,00:17:00,0.283333333,45.52941176,,,
16-06-2016,09:43:00 PM,16-06-2016,09:56:00 PM,Business,Kenner,New Orleans,13.6,21.8824,,00:13:00,0.216666667,62.76923077,,,
17-06-2016,04:11:00 PM,17-06-2016,04:44:00 PM,Business,New Orleans,Kenner,12.2,19.6298,,00:33:00,0.55,22.18181818,,,
18-06-2016,12:29:00 AM,18-06-2016,12:51:00 AM,Business,Morrisville,Cary,8.7,13.9983,,00:22:00,0.366666667,23.72727273,,,
19-06-2016,02:39:00 AM,19-06-2016,02:50:00 AM,Business,Cary,Raleigh,6,9.654,,00:11:00,0.183333333,32.72727273,,,
19-06-2016,05:51:00 AM,19-06-2016,06:00:00 AM,Business,Raleigh,Cary,5.9,9.4931,,00:09:00,0.15,39.33333333,,,
21-06-2016,03:39:00 PM,21-06-2016,04:08:00 PM,Business,Cary,Raleigh,19.3,31.0537,,00:29:00,0.483333333,39.93103448,,,
21-06-2016,05:11:00 PM,21-06-2016,06:02:00 PM,Business,Raleigh,Cary,16.6,26.7094,Meal/Entertain,00:51:00,0.85,19.52941176,,,
24-06-2016,10:41:00 AM,24-06-2016,10:57:00 AM,Business,Whitebridge,Waverly Place,7.1,11.4239,Meal/Entertain,00:16:00,0.266666667,26.625,,,
24-06-2016,11:54:00 AM,24-06-2016,12:01:00 PM,Business,Waverly Place,Macgregor Downs,2.1,3.3789,Meal/Entertain,00:07:00,0.116666667,18,,,
24-06-2016,12:19:00 PM,24-06-2016,12:37:00 PM,Business,Cary,Raleigh,8.6,13.8374,Errand/Supplies,00:18:00,0.3,28.66666667,,,
24-06-2016,12:50:00 PM,24-06-2016,01:12:00 PM,Business,Raleigh,Morrisville,9,14.481,Errand/Supplies,00:22:00,0.366666667,24.54545455,,,
24-06-2016,01:18:00 PM,24-06-2016,01:27:00 PM,Business,Morrisville,Cary,3.1,4.9879,Errand/Supplies,00:09:00,0.15,20.66666667,,,
24-06-2016,02:01:00 PM,24-06-2016,02:20:00 PM,Business,Cary,Morrisville,8.4,13.5156,Temporary Site,00:19:00,0.316666667,26.52631579,,,
24-06-2016,08:44:00 PM,24-06-2016,09:02:00 PM,Business,Kenner,New Orleans,12.8,20.5952,,00:18:00,0.3,42.66666667,,,
25-06-2016,09:03:00 AM,25-06-2016,09:12:00 AM,Business,CBD,Bywater,4.5,7.2405,,00:09:00,0.15,30,,,
25-06-2016,09:15:00 AM,25-06-2016,10:08:00 AM,Business,New Orleans,Chalmette,11.8,18.9862,Between Offices,00:53:00,0.883333333,13.35849057,,,
25-06-2016,10:18:00 AM,25-06-2016,10:25:00 AM,Business,Chalmette,Arabi,1.1,1.7699,Errand/Supplies,00:07:00,0.116666667,9.428571429,,,
25-06-2016,10:50:00 AM,25-06-2016,11:18:00 AM,Business,Arabi,Metairie,17,27.353,Meal/Entertain,00:28:00,0.466666667,36.42857143,,,
25-06-2016,11:25:00 AM,25-06-2016,11:34:00 AM,Business,Pontchartrain Shores,Pontchartrain Shores,1.7,2.7353,Meeting,00:09:00,0.15,11.33333333,,,
25-06-2016,11:53:00 AM,25-06-2016,01:21:00 PM,Business,Metairie,New Orleans,15.5,24.9395,Meeting,01:28:00,1.466666667,10.56818182,,,
25-06-2016,07:47:00 PM,25-06-2016,07:58:00 PM,Business,Storyville,Marigny,1.6,2.5744,,00:11:00,0.183333333,8.727272727,,,
25-06-2016,11:19:00 PM,25-06-2016,11:26:00 PM,Business,Marigny,Storyville,1.5,2.4135,,00:07:00,0.116666667,12.85714286,,,
26-06-2016,05:43:00 PM,26-06-2016,06:18:00 PM,Business,New Orleans,Kenner,12.6,20.2734,Meeting,00:35:00,0.583333333,21.6,,,
26-06-2016,06:45:00 PM,26-06-2016,07:12:00 PM,Business,Pontchartrain Shores,Pontchartrain Shores,4.8,7.7232,,00:27:00,0.45,10.66666667,,,
26-06-2016,07:41:00 PM,26-06-2016,07:50:00 PM,Business,Kenner,Kenner,2.2,3.5398,,00:09:00,0.15,14.66666667,,,
26-06-2016,09:14:00 PM,26-06-2016,09:42:00 PM,Business,Kenner,New Orleans,13,20.917,,00:28:00,0.466666667,27.85714286,,,
27-06-2016,07:37:00 AM,27-06-2016,08:48:00 AM,Business,New Orleans,Covington,46.9,75.4621,,01:11:00,1.183333333,39.63380282,,,
27-06-2016,08:51:00 AM,27-06-2016,09:00:00 AM,Business,Covington,Covington,2.5,4.0225,,00:09:00,0.15,16.66666667,,,
27-06-2016,09:05:00 AM,27-06-2016,09:33:00 AM,Business,Covington,Covington,8.6,13.8374,,00:28:00,0.466666667,18.42857143,,,
27-06-2016,09:43:00 AM,27-06-2016,10:08:00 AM,Business,Covington,Covington,5.2,8.3668,,00:25:00,0.416666667,12.48,,,
27-06-2016,10:22:00 AM,27-06-2016,10:39:00 AM,Business,Covington,Covington,7.6,12.2284,,00:17:00,0.283333333,26.82352941,,,
27-06-2016,10:51:00 AM,27-06-2016,10:58:00 AM,Business,Covington,Covington,1.8,2.8962,,00:07:00,0.116666667,15.42857143,,,
27-06-2016,11:06:00 AM,27-06-2016,11:24:00 AM,Business,Covington,Mandeville,4.7,7.5623,,00:18:00,0.3,15.66666667,,,
27-06-2016,11:30:00 AM,27-06-2016,11:42:00 AM,Business,Mandeville,Mandeville,2.8,4.5052,,00:12:00,0.2,14,,,
27-06-2016,12:22:00 PM,27-06-2016,01:02:00 PM,Business,Mandeville,Metairie,30,48.27,,00:40:00,0.666666667,45,,,
27-06-2016,01:56:00 PM,27-06-2016,02:05:00 PM,Business,Metairie,Kenner,4.4,7.0796,,00:09:00,0.15,29.33333333,,,
27-06-2016,09:09:00 PM,27-06-2016,09:19:00 PM,Business,Jamestown Court,Jamestown Court,1,1.609,,00:10:00,0.166666667,6,,,
28-06-2016,12:48:00 AM,28-06-2016,01:05:00 AM,Business,Morrisville,Cary,8.2,13.1938,Customer Visit,00:17:00,0.283333333,28.94117647,,,
28-06-2016,08:13:00 PM,28-06-2016,08:33:00 PM,Business,Cary,Durham,10.4,16.7336,Meeting,00:20:00,0.333333333,31.2,,,
28-06-2016,11:34:00 PM,28-06-2016,11:59:00 PM,Business,Durham,Cary,9.9,15.9291,Meeting,00:25:00,0.416666667,23.76,,,
28-06-2016,11:34:00 PM,28-06-2016,11:59:00 PM,Business,Durham,Cary,9.9,15.9291,Meeting,00:25:00,0.416666667,23.76,,,
29-06-2016,08:56:00 AM,29-06-2016,09:24:00 AM,Business,Cary,Morrisville,7.3,11.7457,,00:28:00,0.466666667,15.64285714,,,
29-06-2016,10:22:00 AM,29-06-2016,10:38:00 AM,Business,Morrisville,Cary,7.4,11.9066,,00:16:00,0.266666667,27.75,,,
29-06-2016,11:49:00 AM,29-06-2016,11:51:00 AM,Business,Whitebridge,Westpark Place,1.6,2.5744,,00:02:00,0.033333333,48,,,
29-06-2016,12:11:00 PM,29-06-2016,12:16:00 PM,Business,Westpark Place,Whitebridge,1.8,2.8962,,00:05:00,0.083333333,21.6,,,
29-06-2016,08:11:00 PM,29-06-2016,08:29:00 PM,Business,Cary,Durham,10.4,16.7336,Meeting,00:18:00,0.3,34.66666667,,,
29-06-2016,11:38:00 PM,30-06-2016,12:00:00 AM,Business,Durham,Cary,9.9,15.9291,Meeting,00:22:00,0.366666667,27,,,
30-06-2016,08:09:00 PM,30-06-2016,08:26:00 PM,Business,Cary,Durham,9.9,15.9291,Meeting,00:17:00,0.283333333,34.94117647,,,
07-01-2016,12:00:00 AM,07-01-2016,12:25:00 AM,Business,Durham,Cary,9.9,15.9291,Meeting,00:25:00,0.416666667,23.76,,,
07-01-2016,09:34:00 AM,07-01-2016,09:57:00 AM,Business,Cary,Raleigh,13.3,21.3997,Meeting,00:23:00,0.383333333,34.69565217,,,
07-01-2016,12:36:00 PM,07-01-2016,01:00:00 PM,Business,Raleigh,Cary,11.3,18.1817,Meeting,00:24:00,0.4,28.25,,,
07-01-2016,08:06:00 PM,07-01-2016,08:24:00 PM,Business,Cary,Durham,10.5,16.8945,Meeting,00:18:00,0.3,35,,,
07-01-2016,11:48:00 PM,07-02-2016,12:09:00 AM,Business,Durham,Cary,9.9,15.9291,Meeting,00:21:00,0.35,28.28571429,,,
07-02-2016,08:18:00 PM,07-02-2016,08:36:00 PM,Business,Cary,Durham,10.1,16.2509,Meeting,00:18:00,0.3,33.66666667,,,
07-02-2016,11:48:00 PM,07-03-2016,12:12:00 AM,Business,Durham,Cary,9.9,15.9291,Meeting,00:24:00,0.4,24.75,,,
07-03-2016,12:28:00 AM,07-03-2016,12:38:00 AM,Business,Cary,Morrisville,3.1,4.9879,Errand/Supplies,00:10:00,0.166666667,18.6,,,
07-03-2016,03:02:00 AM,07-03-2016,03:08:00 AM,Business,Morrisville,Cary,3.1,4.9879,Errand/Supplies,00:06:00,0.1,31,,,
07-03-2016,08:00:00 PM,07-03-2016,08:18:00 PM,Business,Cary,Durham,9.9,15.9291,Meeting,00:18:00,0.3,33,,,
07-04-2016,12:32:00 AM,07-04-2016,12:47:00 AM,Business,Durham,Cary,9.9,15.9291,Meeting,00:15:00,0.25,39.6,,,
07-04-2016,05:31:00 PM,07-04-2016,05:49:00 PM,Business,Whitebridge,Summerwinds,8.8,14.1592,Meeting,00:18:00,0.3,29.33333333,,,
07-04-2016,06:23:00 PM,07-04-2016,06:49:00 PM,Business,Summerwinds,Whitebridge,8.7,13.9983,Temporary Site,00:26:00,0.433333333,20.07692308,,,
07-04-2016,08:00:00 PM,07-04-2016,08:17:00 PM,Business,Cary,Durham,11.8,18.9862,Meeting,00:17:00,0.283333333,41.64705882,,,
07-05-2016,12:00:00 AM,07-05-2016,12:05:00 AM,Business,Parkwood,Parkwood,1.2,1.9308,Errand/Supplies,00:05:00,0.083333333,14.4,,,
07-05-2016,12:08:00 AM,07-05-2016,12:28:00 AM,Business,Durham,Cary,9.9,15.9291,Meeting,00:20:00,0.333333333,29.7,,,
07-05-2016,04:48:00 PM,07-05-2016,04:52:00 PM,Business,Whitebridge,Whitebridge,0.6,0.9654,Errand/Supplies,00:04:00,0.066666667,9,,,
07-05-2016,08:06:00 PM,07-05-2016,08:26:00 PM,Business,Cary,Durham,9.9,15.9291,,00:20:00,0.333333333,29.7,,,
07-05-2016,10:41:00 PM,07-05-2016,11:02:00 PM,Business,Durham,Morrisville,8.6,13.8374,,00:21:00,0.35,24.57142857,,,
